id,tenant_id,name,key_hash,scopes,last_used_at,expires_at,is_active,created_at,updated_at
432c5f55-aee0-4c60-8e3e-a4eaefe7f70c,a098b69f-07d8-474e-af53-ffb936c3f936,production,ak_fac2e7e3df1fdf5534060434567a1382878950df74a85e5f59a552af3be7af8e,"[""chat:write"",""agents:read"",""documents:write""]",2025-08-29T07:54:59+05:30,2026-08-15T07:54:59+05:30,true,2025-08-15T07:54:59+05:30,2025-09-13T07:54:59+05:30
ef24cfdd-daad-4818-9a30-04644e7763da,5164cf49-0a8e-4615-a2cc-8eea5e15af6c,mcp-gateway,ak_e0b8ba9c3e5e3a89a4ecc335e32f74e176d2f7f6d0b987ac2ec7347f7d3e9118,"[""chat:write"",""analytics:read"",""documents:write"",""agents:write""]",2026-02-16T04:30:03+05:30,2026-12-29T04:30:03+05:30,true,2025-12-29T04:30:03+05:30,2026-04-03T04:30:03+05:30
61656d1d-5033-49e5-bed3-7a3610ad6bc2,d4fe584b-6faa-4dbe-9b88-ade4276300fe,production,ak_c1a8635a430a39891fac4eeeb4739869f184a7b9a9ce4d488851a4c72d85f3bf,"[""documents:write"",""analytics:read"",""agents:read"",""agents:write""]",2026-01-30T09:56:23+05:30,,true,2025-12-01T09:56:23+05:30,2026-02-19T09:56:23+05:30
1b4a3639-12de-4724-b207-88bb347fb1db,49fbdaa7-a045-4436-8d97-c12481123033,webhook,ak_4dd6dbbde6d37862e168df2b3c89f527237af2c18abae1fc378c4884d94f2b9d,"[""analytics:read"",""documents:write"",""agents:write""]",,,true,2026-03-09T08:36:42+05:30,2026-04-23T08:36:42+05:30
96006039-c69f-4ca7-8046-60b9bd53e284,04f70749-ba35-4f8b-ac89-1e0e6b5098c3,production,ak_1f11fab3ca4168141c95d02628f706640a06fa3a03c8f2afc0c8e79c6b4689cd,"[""agents:write"",""agents:read""]",2026-02-15T03:27:22+05:30,2026-12-28T03:27:22+05:30,true,2025-12-28T03:27:22+05:30,2026-02-21T03:27:22+05:30
a60fa2a9-9f8d-47c0-b86d-0e118ab47aac,515ad015-b137-4c7a-a1ee-73eb4607be4f,webhook,ak_ac9adb378cae9fc4e96f6382a9dadfd40627ad454e313648cbf2fcb4fed0bb28,"[""agents:write""]",2025-11-10T07:05:46+05:30,2026-09-18T07:05:46+05:30,true,2025-09-18T07:05:46+05:30,2025-12-10T07:05:46+05:30
fa8abba6-1d58-4b74-a5e3-49867b37c451,947ae4d4-21f9-4204-a1ac-0ffaf69cb507,analytics-export,ak_62bc20bf3cb21dabc3406f66fd37576c88cdf40ce018718573a5f276ffae8f53,"[""agents:write""]",2026-04-24T01:06:17+05:30,2027-03-07T01:06:17+05:30,true,2026-03-07T01:06:17+05:30,2026-06-20T01:06:17+05:30
f69509ea-5752-42ca-9520-52cc8a98073b,877bb4ab-b31e-4090-9014-dd5e0168db2e,webhook,ak_0832d37ae10a0abe9728afcb538f7d31832a3c71fc0340eb6b07011b966c63de,"[""documents:write"",""analytics:read""]",2025-08-23T15:55:09+05:30,2026-07-28T15:55:09+05:30,true,2025-07-28T15:55:09+05:30,2025-08-01T15:55:09+05:30
4ee5cb10-2f04-4d78-b50c-c6c427d504f0,a2d78162-daa1-4112-9636-04655de4d550,analytics-export,ak_dc62a78e1ce7c6dd32ede858f2fad65aea1bbec9bc110f359b519823973cfe7c,"[""chat:write"",""analytics:read""]",2026-01-18T17:31:55+05:30,,true,2025-12-30T17:31:55+05:30,2026-01-12T17:31:55+05:30
12636d4e-0755-428d-9104-a81e57bad421,5ac60b01-b375-4ef3-8b57-f948154b1d44,production,ak_b2539e39fbf4f6d0a91d55c47e0d885029a2ce70611af9b3b3c26aeb9c18d59f,"[""agents:write"",""analytics:read"",""agents:read""]",2026-01-19T09:33:22+05:30,,true,2025-12-19T09:33:22+05:30,2026-03-03T09:33:22+05:30
b7da858d-b821-4d24-af44-3aeb3823925a,46bcb550-60dd-4eeb-b6ff-1323677efcb1,production,ak_3e209f6b2609dc2b3c5a8ac7e56fac0906c050f951dc2cf908d0fb0972e486b1,"[""agents:read"",""documents:write""]",2025-12-12T04:27:19+05:30,,true,2025-11-03T04:27:19+05:30,2026-02-19T04:27:19+05:30
85d0b5ab-f6a9-4aa3-9f2e-deb3c192f190,13f4919c-960a-4f55-956f-6cbc06f43f9b,analytics-export,ak_724502e9695d0b3327b4b9c0780d5b207c618a198ad947ae75f2539055afff11,"[""agents:write""]",2026-06-14T05:58:32+05:30,,true,2026-06-08T05:58:32+05:30,2026-06-22T18:00:00+05:30
b4844919-141b-47d3-8b88-718d22099674,0d5147b7-b6e6-44d7-ab35-31b044791185,analytics-export,ak_6e07721f2f7d22ad37c6e07a46d1fb40d0faae61ec486316f951f793fd8b3a9e,"[""agents:read"",""analytics:read""]",2026-03-15T04:28:38+05:30,,true,2026-03-09T04:28:38+05:30,2026-04-10T04:28:38+05:30
59a995db-0b32-4f68-a657-eaaef6ac5cef,b211fb33-90ec-4e89-9b42-0262afff5dec,mcp-gateway,ak_41fb8fbaf53d4bbec1375fb3a4dd736f071e9b0a6686a2d843848efcfd3c6590,"[""analytics:read""]",2025-12-01T14:51:20+05:30,2026-10-22T14:51:20+05:30,true,2025-10-22T14:51:20+05:30,2026-01-19T14:51:20+05:30
68a8c1a0-e2ca-4187-811e-25014d21bcb3,c28fe140-c19a-43fa-bac4-49238a3a5875,production,ak_6249898d8cf185cd5b7c698a3963c4f91c217919d5a3dd2bf0e50f4676d08153,"[""documents:write"",""agents:write""]",2025-08-01T10:16:49+05:30,,true,2025-07-22T10:16:49+05:30,2025-09-26T10:16:49+05:30
785431d5-53cd-4071-bfa6-6aa3c5b2a70f,f84ca501-94a0-42e9-9f84-e049e4289e11,staging,ak_395985df88332a15fc1a4b3ee3013ba7eb097ba661794723c44f3a655a5f28e7,"[""analytics:read""]",2025-09-14T20:46:01+05:30,2026-08-03T20:46:01+05:30,true,2025-08-03T20:46:01+05:30,2025-08-13T20:46:01+05:30
88b42653-3203-46f1-bff0-58bb21ccb3cf,f996aab2-db9b-4085-9852-a4ec43a14766,webhook,ak_226038f6a26a3f8ce3a352db3bce9852f75145ec9c021295f9eb100c23b90121,"[""chat:write"",""agents:write""]",,2027-06-14T03:42:35+05:30,true,2026-06-14T03:42:35+05:30,2026-06-22T18:00:00+05:30
9957b459-d47b-4895-8a61-cea043f52a63,7fa0b632-8e9d-49ee-bdc3-51451c1bcb83,staging,ak_6989b2d44852d01075e6c22bf8f2808a898307246633e4dd314dc36ed77672f8,"[""agents:read"",""agents:write"",""chat:write""]",2026-05-02T11:14:44+05:30,,true,2026-05-01T11:14:44+05:30,2026-05-27T11:14:44+05:30
dae83b53-01c9-41f2-b5cc-c1558d70fa90,dcd57323-a28a-40d3-9021-fe95f379cb38,production,ak_cda2d241fb9556e8f2756902d27d0636113d60896ea83a69702b1a88e13c1f4e,"[""chat:write"",""analytics:read"",""documents:write"",""agents:read""]",2025-08-22T09:00:51+05:30,,true,2025-07-27T09:00:51+05:30,2025-10-24T09:00:51+05:30
d6dc9adb-ee66-4b0a-891f-6dde6a31812d,ab46a5ea-578b-44df-9c79-bba638ab7ac6,staging,ak_2bb911083d3e26947a6318cb406641f909883cadac1739fdf5ffacdb5da5c92d,"[""documents:write""]",,2027-05-31T13:37:35+05:30,true,2026-05-31T13:37:35+05:30,2026-06-22T18:00:00+05:30
8ed11e0b-06f4-40df-b07e-eb3119bced12,1688453f-1577-4664-8251-f01c8ac51397,production,ak_f7939d4ea08b0e31be2b29b160625a7d75b42b5e0ac358cc1b03d5099238c126,"[""analytics:read"",""documents:write"",""agents:write"",""chat:write""]",2025-09-26T12:49:47+05:30,,true,2025-08-23T12:49:47+05:30,2025-12-17T12:49:47+05:30
9692d514-ea09-440a-81fa-2d5cacd24361,f5c5855d-2a75-46fb-b8a6-f486dd5ca44b,staging,ak_a65d06f495346b636566b36456e275e8fd742d7707d7626cfb96f5ab24e77035,"[""agents:read"",""agents:write"",""analytics:read"",""documents:write""]",2026-06-02T04:35:45+05:30,2027-05-13T04:35:45+05:30,true,2026-05-13T04:35:45+05:30,2026-05-28T04:35:45+05:30
0bcbeb99-44b9-453e-b9ba-9c3535dc6263,998e4735-de1f-4265-abc9-9de44e43e192,production,ak_75d297f466b9a1bb7a998ced2ec21b85b44227dd1ee7cfb2349a772900475a51,"[""agents:write"",""chat:write"",""documents:write"",""analytics:read""]",,,true,2025-12-14T13:00:20+05:30,2025-12-31T13:00:20+05:30
b49d068d-dbf6-4fc3-b490-1abddc70b217,8395bf8e-4b91-4c37-86e6-27a7a1f4631f,production,ak_bdf84b9c62cce499cfcebd4881334c53dcf3107667b2b264c63352c0b394c376,"[""chat:write""]",2026-01-03T03:31:37+05:30,2026-11-12T03:31:37+05:30,true,2025-11-12T03:31:37+05:30,2025-12-27T03:31:37+05:30
7e1ce841-d152-44ed-b68d-32531d643803,2e090bb0-226f-4dc3-b58b-8364bd36b94c,mcp-gateway,ak_e49ac475c4a582fae7a72a7fffb70d740d1c891586b19bf79bedb1b9a13a198c,"[""analytics:read""]",2026-03-09T12:16:10+05:30,2027-02-25T12:16:10+05:30,true,2026-02-25T12:16:10+05:30,2026-06-22T18:00:00+05:30
88ca022e-8f77-45d1-b5ab-c85fda3614e7,4de46a69-ccd9-4b51-8987-5ced34f654ab,production,ak_eb5263a7f1c0c30a018e5eadc2e306145b210e3368053a1fda068ff04e4364b0,"[""documents:write"",""agents:read"",""agents:write""]",2025-12-21T09:33:33+05:30,,true,2025-12-04T09:33:33+05:30,2026-02-17T09:33:33+05:30
bbbc364b-7c62-46ab-bfb5-cd88390d3417,ac43f765-11e3-4e23-92f0-614898ce79ba,analytics-export,ak_a08c4be3c9c42d70c70ebf1ad1dbfb7235b7c4dcc360b176a7cb264809f0777b,"[""agents:read"",""chat:write"",""agents:write"",""analytics:read""]",,2027-06-03T09:19:16+05:30,true,2026-06-03T09:19:16+05:30,2026-06-14T09:19:16+05:30
c439028b-728e-48a5-8046-7f67846b2d9e,232ffac5-2120-49ee-9aac-e055b9a1fdcd,production,ak_1931d667be57c2dedaff3e004e69b28d350f1c3d39fb9119f9e45e8f35808e79,"[""agents:read"",""agents:write""]",2026-05-05T09:07:31+05:30,2027-04-30T09:07:31+05:30,false,2026-04-30T09:07:31+05:30,2026-06-22T18:00:00+05:30
7c52bf14-ce3f-4962-befd-b7f0d8cd4472,067311aa-858f-4b2d-a847-e11a77a58202,analytics-export,ak_d9ddf481a7d96a52351800b122a80b214d2e3e719dee42e6f7fabda0d69d0376,"[""analytics:read""]",2026-05-16T16:39:40+05:30,2027-05-11T16:39:40+05:30,true,2026-05-11T16:39:40+05:30,2026-06-22T18:00:00+05:30
8168a39b-5ae3-4b05-9fe3-427897a206e3,54f793f7-ad69-4365-81dc-7b9e6b0ec9f3,mcp-gateway,ak_4aa9775595c673b8d6f4d410d24c1134ec330cdbb11599d2b728ff6d9478279a,"[""chat:write"",""agents:write""]",2026-06-26T15:01:03+05:30,,false,2026-06-12T15:01:03+05:30,2026-06-13T15:01:03+05:30
d5fb2453-ad07-40f8-ac3c-8b03de587ac7,35ab8bd8-2be7-4984-b9af-dcbcf133b6ae,analytics-export,ak_71921d43d304ce2e4a147544c9069801add112e7b4b0c1fb6564bdf529d2ca00,"[""chat:write"",""documents:write""]",2026-01-13T02:07:19+05:30,2026-11-30T02:07:19+05:30,true,2025-11-30T02:07:19+05:30,2026-03-06T02:07:19+05:30
f069f4dc-803e-4d31-bfa8-c48befa03c82,cea927db-247c-4d66-ae71-8d962e778352,mcp-gateway,ak_53f8e0cb61af3cb635263021c02587ff96c808e964636dd32d86c51b466c7b81,"[""analytics:read"",""agents:write""]",,2026-09-24T13:37:22+05:30,false,2025-09-24T13:37:22+05:30,2025-09-26T13:37:22+05:30
904dc4d1-9643-471f-b60d-5d39967124d6,d7643306-7f4f-4744-89ce-09700de5ccec,staging,ak_f2d7f4d821d8df607f6332d3b8e47fa4db5c4890f54bfc5d324504cd2a5d3554,"[""chat:write"",""analytics:read"",""agents:write""]",2025-08-16T02:02:08+05:30,2026-06-26T02:02:08+05:30,true,2025-06-26T02:02:08+05:30,2025-09-05T02:02:08+05:30
96a00a58-4f35-4043-902f-af7411f9eb2e,8b417b3c-8e72-485d-814b-28ac77b4a849,production,ak_dec3ef1e5eee967c95ddb99fa06ca280946ac4e2d37af20cbd0bf4fd4bbe3a91,"[""chat:write"",""analytics:read""]",2026-07-16T01:17:21+05:30,,true,2026-06-05T01:17:21+05:30,2026-06-22T18:00:00+05:30
d53e5a1f-c5c8-44eb-ade3-30acd32a2c56,aa222aeb-533c-48df-8280-4c5d48772173,analytics-export,ak_3204b9d78813ad3495eca5848c9a328d631d32d9ed7774bde2e69a015cc9a301,"[""agents:write""]",2025-12-15T10:36:18+05:30,2026-10-23T10:36:18+05:30,true,2025-10-23T10:36:18+05:30,2025-10-31T10:36:18+05:30
7b10cdce-5b3a-4486-9327-a7438909cd83,940630ea-21b7-4ab2-8105-02b3e2a5f42a,mcp-gateway,ak_eb6f62175531a762e964ea9afff1dc2ec3579fa180f244acdf6f346a97c3bf6a,"[""agents:write"",""agents:read"",""chat:write""]",,2026-07-18T04:55:02+05:30,true,2025-07-18T04:55:02+05:30,2025-10-18T04:55:02+05:30
d0386f33-db23-4230-b7f0-7f5ca21e5ddb,43efe88f-6efc-4478-bcbe-b3173c9a2c0c,analytics-export,ak_9aea1f9a216e746a5bfcc6daa9032bb16530626ce0479b334b7b99a24b44301d,"[""agents:read"",""agents:write""]",2025-10-22T11:37:58+05:30,,true,2025-09-20T11:37:58+05:30,2025-11-23T11:37:58+05:30
7e6a7557-d8a3-45f1-b767-d71d6d57ead4,b3818f54-b231-4d36-8558-553cfa68b9d1,mcp-gateway,ak_665a5666b2981f0fe955bc442b5587a692aa1d0b1adcccbabfbf8a796d131aac,"[""documents:write"",""analytics:read"",""agents:read""]",2025-10-20T06:52:48+05:30,2026-10-14T06:52:48+05:30,true,2025-10-14T06:52:48+05:30,2025-12-23T06:52:48+05:30
5aa730b0-463a-4996-8db3-081ef6bd347a,515201e2-53d6-452a-b3b3-77055a5b8c22,staging,ak_f3f868494102c85fe559fed1e3e771035c7fff028ef76c8ad01f1ff8e0e1b650,"[""analytics:read"",""agents:write""]",2026-05-06T04:18:25+05:30,,true,2026-04-14T04:18:25+05:30,2026-06-21T04:18:25+05:30
45b3e79c-e8b9-467c-902c-ffe7c6171189,a38987b1-c0b4-4b63-a2ab-1886a1c312cb,production,ak_408f98cba79ac4e0c34d4deb409ade2b5b24d816ac08a5bb859bb6e0b23632e4,"[""agents:write"",""chat:write"",""analytics:read""]",2026-07-17T11:45:26+05:30,2027-05-24T11:45:26+05:30,true,2026-05-24T11:45:26+05:30,2026-06-22T18:00:00+05:30
f14c2358-f450-408c-b2ee-4dcf26c568f8,973872e4-4db9-47f0-8ed6-d722ace89c17,staging,ak_2a7eab45891c36a3bd0d8e2561a2372a4211e8b4eec6c52629e2b2fcec35eb7b,"[""agents:write"",""analytics:read"",""agents:read"",""documents:write""]",,2026-12-22T04:15:21+05:30,true,2025-12-22T04:15:21+05:30,2026-02-26T04:15:21+05:30
675f9848-9ead-499b-ad65-fe5c52d58b1a,853a7a3a-1094-46a7-b705-4675a982e337,production,ak_d6858ae4f1ba7b526c65f20d96756a569854a3df7689cef673661828847b0bda,"[""agents:read"",""analytics:read"",""documents:write""]",2026-06-17T00:20:08+05:30,,true,2026-04-24T00:20:08+05:30,2026-06-22T18:00:00+05:30
f4d65133-e4a5-44af-aabb-e872d0cc547a,935250b3-f7f0-43ed-a0ac-c86194346f8c,production,ak_ea2a2f950642b709c53fde9f370a8bba3438aa6d95d0c38c58d20891779e6925,"[""analytics:read"",""agents:write"",""documents:write""]",2025-09-08T19:26:58+05:30,2026-08-31T19:26:58+05:30,true,2025-08-31T19:26:58+05:30,2025-09-10T19:26:58+05:30
9de5da83-b854-4f51-8830-b8dd9b80c402,5198ca60-abf1-41a7-b786-f7f06597fc40,production,ak_becf36e9f6c273a5b21b40c285d32237582c754cff0a7c8f741e66b65d238bb5,"[""documents:write"",""agents:write"",""analytics:read"",""agents:read""]",,2026-10-17T10:54:24+05:30,true,2025-10-17T10:54:24+05:30,2025-12-05T10:54:24+05:30
593bf084-ba1e-42e9-9095-86b2ef9f0bbd,ba5de92f-35ce-485a-8215-eb573cb52a40,mcp-gateway,ak_fbcb5bbe1d731de35c05d5bf218d6fdb51a4c2a3760a0156046cc27b55ae1d64,"[""agents:read"",""analytics:read"",""documents:write""]",2025-12-19T14:17:15+05:30,,true,2025-12-14T14:17:15+05:30,2026-02-22T14:17:15+05:30
eb7f9b6a-33a5-44e0-99a1-533a907aa22a,bc63a23f-4606-4d04-898f-fcc2e9f0a225,production,ak_8f0d76da621f04b50b418c72575336a8ee0c50ecc99f96a7d4162424f78c9986,"[""agents:write""]",2025-07-30T09:11:52+05:30,,true,2025-06-26T09:11:52+05:30,2025-09-16T09:11:52+05:30
a121f6f2-dfbb-4db8-b895-ec47d4422db1,bd6e4561-fd30-43b4-834d-90ee83d77d2c,analytics-export,ak_a187db24c7035007511893938d37ea499f800b6092205b25c7eecd683693e8bb,"[""agents:read"",""chat:write""]",2026-04-23T09:09:10+05:30,2027-03-16T09:09:10+05:30,true,2026-03-16T09:09:10+05:30,2026-06-11T09:09:10+05:30
4c38987e-eaa5-439c-8432-46ee53138fa7,83ee0f62-744f-454e-ba02-ca0a29d3f791,webhook,ak_a02b6f59564a8873224631c08e8f8ceb5e91d6ed5978455414daf902da8dffb7,"[""documents:write"",""agents:read"",""chat:write""]",2025-08-05T06:46:10+05:30,2026-07-11T06:46:10+05:30,true,2025-07-11T06:46:10+05:30,2025-09-27T06:46:10+05:30
13e86c12-b498-4e17-b704-0a3d9feb2173,368300c0-ebb3-4585-9ccc-6e282da6ab70,production,ak_9f256c75eb1616791c1387ceb51c516754679cb2af456b25ba9b7080f391eaa7,"[""agents:read"",""documents:write"",""agents:write""]",2026-02-27T05:40:38+05:30,,true,2026-02-25T05:40:38+05:30,2026-05-16T05:40:38+05:30
2f27fb1d-48ca-4a99-a4ab-e3aae5f80d74,52db40f5-fa17-4ba3-afd7-f71a03c3d8c0,analytics-export,ak_6f79bdb8e93c6645de248a10e3e9fd230d5fda7e035ec2b34bc94e8f86fd3122,"[""agents:read"",""agents:write"",""chat:write"",""documents:write""]",2025-12-12T09:53:09+05:30,2026-12-11T09:53:09+05:30,true,2025-12-11T09:53:09+05:30,2026-03-22T09:53:09+05:30
71015324-55df-4379-845d-a60c81a4584f,cf90142d-f9fe-4066-981d-b7ecf86bb953,webhook,ak_fe0aaf39a23eec27580ddcbc7bd23b869e291766ee0f364cbf562bf08ecd7935,"[""agents:read"",""analytics:read"",""agents:write""]",2026-06-06T04:29:59+05:30,2027-04-21T04:29:59+05:30,true,2026-04-21T04:29:59+05:30,2026-06-22T04:29:59+05:30
b152b920-197d-43d2-b646-01104feda4b1,4525852a-5675-459a-bc98-9523149b55f8,staging,ak_dbb08095dee7a421bcf8e034cc49a021881cbf203632a803237e5e1837a4e591,"[""analytics:read"",""chat:write"",""agents:read"",""documents:write""]",2025-12-28T04:27:29+05:30,2026-11-02T04:27:29+05:30,true,2025-11-02T04:27:29+05:30,2025-12-28T04:27:29+05:30
b9d0028b-2061-4349-81bb-8885efdc20cb,c0f626b5-acda-410c-b38e-2ffc1897ca06,analytics-export,ak_740378bacf48f73d5fb863b7fc01fe6dc4738416ae68ea4078bef02d19752e31,"[""agents:read"",""analytics:read"",""documents:write"",""chat:write""]",2026-05-12T09:54:45+05:30,2027-04-07T09:54:45+05:30,true,2026-04-07T09:54:45+05:30,2026-04-15T09:54:45+05:30
f69ab26b-ecb4-40c0-abe1-8067873d0b99,2abe0802-8899-4d37-bf11-892983f25c7f,webhook,ak_f91d01eb5ba1b3aa646b358036b9f2ccf22fbb1afc28b15142928c4c45940510,"[""chat:write"",""agents:read"",""analytics:read""]",2025-08-09T02:21:46+05:30,,true,2025-07-02T02:21:46+05:30,2025-07-07T02:21:46+05:30
c32534d8-8621-4bd3-9be4-bd6d7d60fc75,da16453a-5ffd-43ed-b185-2aa328a7f936,production,ak_1ea9629fe65ba34f53e03aaa14b744b87ffa500f9393e748a7bab6ee8b71e76b,"[""documents:write""]",2026-06-09T06:55:59+05:30,2027-04-11T06:55:59+05:30,true,2026-04-11T06:55:59+05:30,2026-06-22T18:00:00+05:30
f1bf350a-6806-4ff3-94d1-859a892efeb6,8289a4de-8e5f-4c32-9084-7413506eaa2b,staging,ak_623a3f630ff18c34060c5ac5f57523dbfdc40163a11d42156703ef119772cc83,"[""analytics:read"",""agents:write"",""agents:read"",""chat:write""]",2025-11-15T12:58:46+05:30,,true,2025-11-13T12:58:46+05:30,2025-11-17T12:58:46+05:30
089de3cb-594d-4bdf-b137-106097727108,7a99c5a6-5659-45aa-b4e4-128ffeb80f54,production,ak_f83fac8721f183db8cc191107d8dd98704a61c4387103a61f8216a22de176898,"[""chat:write"",""documents:write"",""agents:read"",""analytics:read""]",2026-01-04T03:39:48+05:30,2026-12-02T03:39:48+05:30,true,2025-12-02T03:39:48+05:30,2025-12-30T03:39:48+05:30
5b50aa59-9b20-4e0b-9e0c-47a6a235c308,f3cf4f14-cc32-43d6-a3ae-79c808e2c4a4,analytics-export,ak_28e5de8310e560e44eb0813a8e5d44c957bfccd47cf1f38be2a85915925d0735,"[""documents:write""]",2026-04-24T13:56:58+05:30,2027-04-02T13:56:58+05:30,true,2026-04-02T13:56:58+05:30,2026-05-11T13:56:58+05:30
0fca7681-15e6-46a0-9dca-ef4027404956,86ce7316-84b5-4173-b5c7-4d47869cd240,staging,ak_47c01a6d69f6ba897bae99ba37a4051dd513ab96d4347db763fc38fd3e676621,"[""agents:read"",""analytics:read""]",2025-12-23T10:50:25+05:30,2026-11-12T10:50:25+05:30,true,2025-11-12T10:50:25+05:30,2026-01-29T10:50:25+05:30
8b1921b9-7088-49f2-8602-49e55f192828,1f4796dd-e2f5-495e-80ee-f62d6a5fd1f4,staging,ak_8e70548795c2fd4b5e12b66004ab84855b829b920cf042326442085b2c920f97,"[""documents:write"",""agents:write"",""chat:write"",""analytics:read""]",,,true,2025-08-03T11:58:01+05:30,2025-08-18T11:58:01+05:30
8035ee8d-86d1-4672-ae07-c5715835bc10,693945ae-9aa7-4d64-b6bc-e2c2e867c06f,production,ak_4c44719e37658c6bfcb6b0bd0168296efc70c61b2836874231307aab22ff3f39,"[""documents:write"",""agents:read"",""chat:write""]",,,true,2025-08-14T14:03:57+05:30,2025-09-27T14:03:57+05:30
3ec78ac3-b205-4158-bb03-fc75f9845e00,8ff33a21-4725-432f-8312-0cb7206d64b0,production,ak_f3559319defd851be7c1d87594c0eaf3108162a37186cc89cb7438f1b012a6d5,"[""chat:write"",""agents:write"",""agents:read""]",2025-09-10T03:26:08+05:30,2026-09-01T03:26:08+05:30,true,2025-09-01T03:26:08+05:30,2025-09-25T03:26:08+05:30
45334bc3-ea94-48b0-a48d-d78be46e731e,95d4422d-9858-44db-9fbd-393bd7930db9,webhook,ak_7f35f63bfa656dd24255d3fcc97d0e60d26fc9bfd7ca0d074982b46c880333ef,"[""agents:read"",""analytics:read"",""chat:write""]",,2027-02-14T13:58:52+05:30,true,2026-02-14T13:58:52+05:30,2026-03-23T13:58:52+05:30
aeeeded0-6324-4767-8126-ff4e05f9c5d1,281b0fde-68dd-475f-8969-c30505aa8b5a,webhook,ak_6aaa454299c555d87e00b2ae3ef57480c96e0ee916b03f20dbf4602aa223541a,"[""agents:read"",""chat:write"",""agents:write""]",2026-06-30T05:25:07+05:30,2027-06-22T05:25:07+05:30,true,2026-06-22T05:25:07+05:30,2026-06-22T18:00:00+05:30
ee4a5e55-fffe-476e-9fbd-726b620ed4dd,b4a93b62-207b-4d02-a460-627591e48bb4,production,ak_60e64f30d4152af173bae2f6bb209e276407315c3fe5a497daf4f39285137933,"[""chat:write"",""agents:read"",""analytics:read""]",2026-06-30T08:44:02+05:30,2027-06-03T08:44:02+05:30,true,2026-06-03T08:44:02+05:30,2026-06-22T18:00:00+05:30
498bc596-76b3-4577-9d55-c2a02aab6788,68064432-e537-4a80-8829-59f20d41a82d,mcp-gateway,ak_bf4ef255665535cbfb43492ad24ea05408fd27214f98db76c7da3857b5f05e96,"[""chat:write"",""analytics:read"",""agents:read"",""documents:write""]",2025-08-27T05:21:14+05:30,2026-08-21T05:21:14+05:30,true,2025-08-21T05:21:14+05:30,2025-12-15T05:21:14+05:30
abdeaeac-1180-46d5-b62c-deef30e13929,4bc35f38-86ca-41f0-b100-c5558bf2efc2,analytics-export,ak_1f0ba94422975525af5aeffffb061d809070df2648526ebcef922901e7337873,"[""documents:write"",""chat:write"",""agents:read""]",2025-12-16T09:11:17+05:30,2026-10-20T09:11:17+05:30,true,2025-10-20T09:11:17+05:30,2026-01-11T09:11:17+05:30
8a0c3652-40b1-4f60-b82e-e18f283851cb,4bcf05a9-1f03-4dff-b252-bbec378a6e69,analytics-export,ak_5224f40dbeb40f182c3f9c83283e70f6fa006a58498c65f4e8a0e2cf2d37b686,"[""agents:write"",""documents:write"",""analytics:read"",""agents:read""]",2026-02-17T13:04:50+05:30,,true,2026-02-08T13:04:50+05:30,2026-04-09T13:04:50+05:30
e31f11c9-af79-4966-82e0-207f94c57b79,e70800e7-2213-4a12-b4d7-17cfd72a7e06,analytics-export,ak_a70c9990ad46585bfc65ed8029f08f8d7b74648b43010b0e63d4eba842695a4d,"[""chat:write"",""analytics:read"",""agents:read"",""documents:write""]",2026-01-12T10:07:53+05:30,2026-12-20T10:07:53+05:30,false,2025-12-20T10:07:53+05:30,2026-01-22T10:07:53+05:30
d07e5dfb-698e-424d-87d8-8e95d1375f15,871d5ca3-5b19-4167-8195-68a3402eb9b3,staging,ak_904c9e62a8dd3d91a963c20e46d02e8dffe52862a2f8230f3c2c6794d306e24e,"[""chat:write"",""documents:write"",""agents:read""]",2025-08-30T11:44:41+05:30,2026-08-27T11:44:41+05:30,true,2025-08-27T11:44:41+05:30,2025-10-06T11:44:41+05:30
3c00d3f6-f9d6-44f0-ac4f-0d50911847b8,fc9d1f84-c8a5-4dd2-8c9b-02043af23d1b,analytics-export,ak_bc685bd49bfae65c75d04158074ce29fe62d8dfc1503f4bc534609b8d23241e4,"[""documents:write"",""chat:write"",""analytics:read""]",2026-01-13T02:47:00+05:30,2027-01-13T02:47:00+05:30,true,2026-01-13T02:47:00+05:30,2026-03-22T02:47:00+05:30
a09cc630-385a-40d2-af8f-d3e5cc1c1af2,099a9956-0c2a-4fb5-933c-0aebf7620b3a,production,ak_350662d99a9d3f142686d5fae3d64174d2b637154246c1016984192a673945fd,"[""agents:write"",""documents:write"",""analytics:read""]",2026-03-06T03:50:55+05:30,,true,2026-01-28T03:50:55+05:30,2026-05-27T03:50:55+05:30
1646e81b-f406-43aa-bc6f-67f68674a9b4,bf767607-bc8a-4de9-b295-9e96bb824e6a,webhook,ak_a15fc3144470cc99a9f3bc9c907cd445d3f71499e468300924dc2b1a3daa5376,"[""chat:write"",""analytics:read""]",2025-11-22T02:24:18+05:30,,true,2025-11-17T02:24:18+05:30,2025-11-26T02:24:18+05:30
fac5ae0f-733b-4729-b37f-ba74a05873b6,0f68709c-4e58-4bc7-b71f-ae39c2339928,webhook,ak_f639b26448cefe69591c30e1d290e91ad28105090af8dc43c03693c8f4877576,"[""documents:write"",""agents:write"",""chat:write"",""analytics:read""]",2026-07-06T06:21:51+05:30,2027-05-11T06:21:51+05:30,false,2026-05-11T06:21:51+05:30,2026-05-16T06:21:51+05:30
